1,Language_ID,Parameter_ID,Value,Certainty,Comment,Source,Year
2883,Tlingit,InstrCom,1,2,-tc (instr)-n/tin (com),tlingit1917[99-101],1917
2884,Tlingit,LocDir,NA,NA,not discussed,tlingit1917,1917
2885,Tlingit,LocDir,NA,NA,not discussed,tlingit1979,1979
2886,Tlingit,MorphCaus,1,2,si-,tlingit1917[29],1917
2887,Tlingit,MorphCaus,1,2,not explicit - but derivable from examples;SIL terminology is weird - the Tlingit verb has 16 “extensors” - one of them is s- with clear causative meaning,tlingit1979[88],1979
2888,Tlingit,NP_Agr,NA,NA,no adjectives mentioned nor analzyble in his examples; maybe there are not even adjectives as POS class,tlingit1917,1917
2889,Tlingit,NP_Agr,NA,NA,two classes of adjectives? Naish does not mention “adjective” even once but gives “modifiers”,tlingit1979[80],1979
2890,Tlingit,NasVowels,0,NA,,tlingit1917,1917
2891,Tlingit,NasVowels,0,NA,,tlingit1979,1979
2892,Tlingit,NomAlign,ergative-absolutive,2,What boas describes as passive is actually ergative;1) only transitive subjects marked2) no passive reading,tlingit1917[99],1917
2893,Tlingit,NomAlign,ergative-absolutive,2,“instrumental”/ergative marker -j; not made explicit however,tlingit1979[68],1979
2894,Tlingit,Poss,1,2,marking without suffix -i for inalienable nouns,tlingit1917[89],1917
2895,Tlingit,Poss,1,2,not explicit - but derivable from examples that inalienable possessed nouns also dont take the suffix,tlingit1979[109],1979
2896,Tlingit,Pron1P,2,2,,tlingit1917[42],1917
2897,Tlingit,Pron1P,2,1,No independent forms given,tlingit1979[71],1979
2898,Tlingit,Pron2P,2,2,,tlingit1917[42],1917
2899,Tlingit,Pron2P,2,1,No independent forms given,tlingit1979[71],1979
2900,Tlingit,Pron3P,2,2,,tlingit1917[44],1917
2901,Tlingit,Pron3P,2,1,No independent forms given,tlingit1979[71],1979
2902,Tlingit,PronAlign,ergative-absolutive,2,What boas describes as passive is actually ergative;1) only transitive subjects marked2) no passive reading,tlingit1917[99],1917
2903,Tlingit,PronAlign,ergative-absolutive,2,“instrumental”/ergative marker -j; not made explicit however,tlingit1979[68],1979
2904,Tlingit,Questions,morphology,2,interrogative particle,tlingit1917[120],1917
2905,Tlingit,Questions,morphology,2,question particle,tlingit1979[48],1979
2906,Tlingit,TA_marks,7,1,Boas 1917:83,tlingit1917[26],1917
2907,Tlingit,TA_marks,7,1,Both authors have the same number of morphemes - but have very different analysis - which is not to be trusted – El hecho que los dos tienen el mismo monto de T/A-markers no debe esconder que analizan las mismas formas de manera muy distinta - y los dos no analizan algunas que el otro si analiza – ninguna parece confiable,tlingit1979[91],1979
2908,Tlingit,TempLoc,NA,NA,not discussed,tlingit1917,1917
2909,Tlingit,TempLoc,NA,NA,not discussed,tlingit1979,1979
2910,Tlingit,Tones,2,2,high and low,tlingit1917[11],1917
2911,Tlingit,Tones,2,2,“There are two phonemic tones - high and low”,tlingit1979[7],1979
2912,Tlingit,VP_Agr,1,2,,tlingit1917[42],1917
2913,Tlingit,VP_Agr,1,2,,tlingit1979[71],1979
2914,Tlingit,Vowels,8,2,,tlingit1917[10],1917
2915,Tlingit,Vowels,8,2,,tlingit1979[4],1979
2916,Uighur,AdjN,Adj N,2,,uighur1971[139],1971
2917,Uighur,AdjN,N Adj,2,Inference based on examples – Inferencia a partir de la evidencia en los ejemplos.,uighur2005,2005
2918,Uighur,BasicWO,SOV,2,,uighur1971[140],1971
2919,Uighur,BasicWO,SOV,2,based on examples,uighur2005,2005
2920,Uighur,CA_case,1,1,,uighur1971[76],1971
2921,Uighur,CA_case,1,1,,uighur2005,2005
2922,Uighur,CA_head,NA,NA,,uighur1971,1971
2923,Uighur,CA_head,NA,NA,,uighur2005,2005
2924,Uighur,CA_wordorder,1,NA,,uighur1971,1971
2925,Uighur,CA_wordorder,1,NA,,uighur2005,2005
2926,Uighur,Cases,6,2,,uighur2005[104],2005
2927,Uighur,Cases,7,2,Identical form for lative and dative; also mentions a comparative case – Se consignan formas idénticas para el lativo y el dativo. Se menciona un  caso comparativo que no se consigna en la tabla principal de casos pero que si se ha consignado en este cuestionario.,uighur1971[77],1971
2928,Uighur,ClassGen,0,NA,,uighur1971,1971
2929,Uighur,ClassGen,0,1,,uighur2005[96-98],2005
2930,Uighur,ClassNoun,0,1,Only lexical distinction. The few – and uncommon – gender morphemes are borrowed from contact and are unproductive – Las distinciones de género son léxicas.Los únicos - y poco comunes - morfemas de género son prestados de lenguas de contacto y no son productivos.,uighur1971,1971
2931,Uighur,ClassNoun,0,1,lexical gender,uighur2005,2005
2932,Uighur,ClassNum,1,2,,uighur1971[95],1971
2933,Uighur,ClassNum,1,2,,uighur2005[107-126],2005
2934,Uighur,Consonants,22,2,,uighur2005[30],2005
2935,Uighur,Consonants,24,2,,uighur1971[17],1971
2936,Uighur,Dem,6,1,"“Basic” pronouns - other forms also attested but with spatial reference – Los pornombres consignados son los ""básicos"". El sistema admite otros elementos que precisan la distancia entre el hablante y lo referenciado.",uighur2005[104],2005
2937,Uighur,Dem,9,1,some forms seem to be compounds - but the author does not discuss this,uighur1971[101],1971
2938,Uighur,DitransMarking,NA,NA,,uighur1971,1971
2939,Uighur,DitransMarking,NA,NA,,uighur2005,2005
2940,Uighur,Evid,0,1,Not mentioned – La lengua si tiene marcas de evidencialidad tal y como se consigna en la gramática del estadio 2. Sin embargo - en esta primera no hay reastro de dichas formas.,uighur1971,1971
2941,Uighur,Evid,8,1,some forms are morphologically complex - true number is difficult to evaluate,uighur2005[145],2005
2942,Uighur,GenN,N Gen,2,,uighur1971[172],1971
2943,Uighur,GenN,N Gen,2,,uighur2005[97],2005
2944,Uighur,InstrCom,0,2,,uighur1971[80],1971
2945,Uighur,InstrCom,NA,NA,,uighur2005,2005
2946,Uighur,LocDir,1,2,,uighur1971[83],1971
2947,Uighur,LocDir,1,2,Directional is called “Directive” – El direccional es llamado 'directivo',uighur2005[104],2005
2948,Uighur,MorphCaus,1,2,,uighur1971[109],1971
2949,Uighur,MorphCaus,1,2,,uighur2005[108],2005
2950,Uighur,NP_Agr,0,1,based on examples,uighur2005[125],2005
2951,Uighur,NP_Agr,1,1,,uighur1971[90],1971
2952,Uighur,NasVowels,0,NA,,uighur1971,1971
2953,Uighur,NasVowels,0,2,,uighur2005[34],2005
2954,Uighur,NomAlign,nominative-accusative,2,,uighur1971[146-47],1971
2955,Uighur,NomAlign,nominative-accusative,2,,uighur2005[103],2005
2956,Uighur,Poss,NA,NA,,uighur1971,1971
2957,Uighur,Poss,NA,NA,,uighur2005,2005
2958,Uighur,Pron1P,2,2,,uighur1971[96],1971
2959,Uighur,Pron1P,3,2,excl/incl distinction,uighur2005[103],2005
2960,Uighur,Pron2P,3,2,,uighur1971[96],1971
2961,Uighur,Pron2P,5,2,,uighur2005[103],2005
2962,Uighur,Pron3P,2,2,,uighur1971[96],1971
2963,Uighur,Pron3P,2,2,,uighur2005[103],2005
2964,Uighur,PronAlign,nominative-accusative,2,,uighur1971[77],1971
2965,Uighur,PronAlign,nominative-accusative,2,,uighur2005[103],2005
2966,Uighur,Questions,1,2,,uighur1971[26],1971
2967,Uighur,Questions,1,2,,uighur2005[106-],2005
2968,Uighur,TA_marks,3,2,Habitual past - intraterminal - and aorist; future marked through auxiliary verbs – Pasado habitual - intraterminal y aorista. El futuro se marca con verbos auxiliares.,uighur2005,2005
2969,Uighur,TA_marks,5,1,Unclear description - there could be more forms – La descripción es bastante entreverada. Podría haber más elementos.,uighur1971[106],1971
2970,Uighur,TempLoc,0,2,Locative suffixed to tempora lexemes – El locativo se sufija a lexemas temporales.,uighur2005[125],2005
2971,Uighur,TempLoc,1,2,,uighur1971[84],1971
2972,Uighur,Tones,0,NA,,uighur1971,1971
2973,Uighur,Tones,0,NA,,uighur2005,2005
2974,Uighur,VP_Agr,0,1,based on examples,uighur2005[125],2005
2975,Uighur,VP_Agr,1,1,,uighur1971[117],1971
2976,Uighur,Vowels,8,1,,uighur1971[17],1971
2977,Uighur,Vowels,16,2,Long vowels are considered – Se consideran las vocales largas.,uighur2005[34],2005
2978,Unserdeutsch,AdjN,Adj N,2,,unserdeutsch1983[37],1983
2979,Unserdeutsch,AdjN,Adj N,2,,unserdeutsch2017[103],2017
2980,Unserdeutsch,BasicWO,SVO,2,bot the same as standard german which is verb final,unserdeutsch1983[50],1983
2981,Unserdeutsch,BasicWO,SVO,2,,unserdeutsch2017[103],2017
2982,Unserdeutsch,CA_case,0,2,absence of ccase classes does not allow the relatively free word order that is possible in Standard German,unserdeutsch1983[59],1983
2983,Unserdeutsch,CA_case,0,2,,unserdeutsch2017[104],2017
2984,Unserdeutsch,CA_head,1,2,Only the copula is conjugated,unserdeutsch1983[36],1983
2985,Unserdeutsch,CA_head,1,2,copula is conjugated,unserdeutsch2017[128],2017
2986,Unserdeutsch,CA_wordorder,1,2,absence of ccase classes does not allow the relatively free word order that is possible in Standard German,unserdeutsch1983[59],1983
2987,Unserdeutsch,CA_wordorder,1,2,structural homogeneity,unserdeutsch2017[118],2017
2988,Unserdeutsch,Cases,0,2,absence of ccase classes does not allow the relatively free word order that is possible in Standard German,unserdeutsch1983[59],1983
2989,Unserdeutsch,Cases,0,2,no case system,unserdeutsch2017[104],2017
2990,Unserdeutsch,ClassGen,0,2,,unserdeutsch1983,1983
2991,Unserdeutsch,ClassGen,0,2,,unserdeutsch2017[110],2017
2992,Unserdeutsch,ClassNoun,0,2,no grammatical gender (unlike standard german),unserdeutsch1983[34],1983
2993,Unserdeutsch,ClassNoun,0,2,,unserdeutsch2017[110],2017
2994,Unserdeutsch,ClassNum,0,2,,unserdeutsch1983,1983
2995,Unserdeutsch,ClassNum,0,2,,unserdeutsch2017[110],2017
2996,Unserdeutsch,Consonants,19,2,,unserdeutsch2017[100],2017
2997,Unserdeutsch,Consonants,24,1,explicitly debunked by Lindenfelser,unserdeutsch1983[22],1983
2998,Unserdeutsch,Dem,2,2,“das” + “diese”,unserdeutsch1983[35],1983
2999,Unserdeutsch,Dem,2,2,“das - diese” attested in examples,unserdeutsch2017[108],2017
3000,Unserdeutsch,DitransMarking,0,2,preposition used instead of case marking,unserdeutsch1983[54],1983
3001,Unserdeutsch,DitransMarking,0,2,,unserdeutsch2017[130],2017
3002,Unserdeutsch,Evid,0,NA,,unserdeutsch1983,1983
3003,Unserdeutsch,Evid,0,NA,,unserdeutsch2017,2017
3004,Unserdeutsch,GenN,Gen N,1,The other construction could be present as well and used in other contexts - only that there is no clear-cut example to attest both,unserdeutsch2017[108],2017
3005,Unserdeutsch,GenN,both,2,"both phrasal ""N of N"" and Possessor-Possessee""",unserdeutsch1983[42],1983
3006,Unserdeutsch,InstrCom,0,2,same preposition,unserdeutsch1983[53],1983
3007,Unserdeutsch,InstrCom,0,2,,unserdeutsch2017[130],2017
3008,Unserdeutsch,LocDir,0,2,same preposition,unserdeutsch1983[53],1983
3009,Unserdeutsch,LocDir,0,2,,unserdeutsch2017[130],2017
3010,Unserdeutsch,MorphCaus,0,2,no causative affix in german either - so absence is telling; only passive mentioned for voice,unserdeutsch1983,1983
3011,Unserdeutsch,MorphCaus,0,2,Only passive voice and even this is rare,unserdeutsch2017[116],2017
3012,Unserdeutsch,NP_Agr,0,2,no nominal morphology (neither case nor number),unserdeutsch1983[31],1983
3013,Unserdeutsch,NP_Agr,0,2,no nominal morphology (neither case nor number),unserdeutsch2017[108],2017
3014,Unserdeutsch,NasVowels,0,NA,,unserdeutsch1983,1983
3015,Unserdeutsch,NasVowels,0,NA,,unserdeutsch2017,2017
3016,Unserdeutsch,NomAlign,neuter,2,no case system,unserdeutsch1983[33],1983
3017,Unserdeutsch,NomAlign,neuter,2,,unserdeutsch2017[111],2017
3018,Unserdeutsch,Poss,0,2,,unserdeutsch1983[42],1983
3019,Unserdeutsch,Poss,0,2,,unserdeutsch2017[130],2017
3020,Unserdeutsch,Pron1P,3,2,incl/excl,unserdeutsch1983[31],1983
3021,Unserdeutsch,Pron1P,3,2,"""The description of Volker (1989a: 31–32) concerning this matter suggests a systematically distinct use of both forms. The analysis of the recent data - however - indicates a rather unsystematic and inconsistent use of both forms - which might be attributable to an erosion of the system. A relatively consistent use of the inclusive pronoun uns seems to be restricted to the use in dual contexts -""",unserdeutsch2017[109],2017
3022,Unserdeutsch,Pron2P,2,2,,unserdeutsch1983[31],1983
3023,Unserdeutsch,Pron2P,2,2,all forms given in examples,unserdeutsch2017[109],2017
3024,Unserdeutsch,Pron3P,3,2,Gender distinction,unserdeutsch1983[32],1983
3025,Unserdeutsch,Pron3P,3,2,all three forms given in examples,unserdeutsch2017[113],2017
3026,Unserdeutsch,PronAlign,nominative-accusative,2,only for the first person - otherwise neutro,unserdeutsch1983[33],1983
3027,Unserdeutsch,PronAlign,nominative-accusative,2,in some cases - but not always,unserdeutsch2017[111],2017
3028,Unserdeutsch,Questions,prosody,1,He writes inflection - but the example indicates only intonation,unserdeutsch1983[61],1983
3029,Unserdeutsch,Questions,prosody,1,not discussed - probably also prosodic when no wh-pronoun is given to distinguish from declarative (no special form or word order),unserdeutsch2017[120],2017
3030,Unserdeutsch,TA_marks,3,2,past - future - prog,unserdeutsch1983[42],1983
3031,Unserdeutsch,TA_marks,3,2,past - future - prog,unserdeutsch2017[113],2017
3032,Unserdeutsch,TempLoc,0,2,same preposition,unserdeutsch1983[53],1983
3033,Unserdeutsch,TempLoc,0,2,,unserdeutsch2017[130],2017
3034,Unserdeutsch,Tones,0,NA,,unserdeutsch1983,1983
3035,Unserdeutsch,Tones,0,NA,,unserdeutsch2017,2017
3036,Unserdeutsch,VP_Agr,0,2,Only the copula is conjugated,unserdeutsch1983[36],1983
3037,Unserdeutsch,VP_Agr,0,2,copula is conjugated,unserdeutsch2017[128],2017
3038,Unserdeutsch,Vowels,5,2,"""The difference relates to Volker assuming two rows of short vowels with distinct degrees of opening - thus resulting in nine vocal phonemes. However - in the light of the data - his description seems to be untenable. Admittedly - vowels may be realised with a differing degree of opening - but this variation does not seem to be phonologically distinctive; the variants appear in the same distribution""",unserdeutsch2017[100],2017
3039,Unserdeutsch,Vowels,12,1,explicitly debunked by Lindenfelser,unserdeutsch1983[19],1983
3040,Washo,AdjN,N Adj,2,,washo1907[299],1907
3041,Washo,AdjN,N Adj,2,,washo1964,1964
3042,Washo,BasicWO,SOV,2,,washo1907[301],1907
3043,Washo,BasicWO,SOV,2,,washo1964,1964
3044,Washo,CA_case,NA,NA,,washo1907,1907
3045,Washo,CA_case,NA,NA,,washo1964,1964
3046,Washo,CA_head,1,2,,washo1907[270],1907
3047,Washo,CA_head,1,1,Case is marked on verb – El caso es marcado en el verbo.,washo1964,1964
3048,Washo,CA_wordorder,1,NA,,washo1907,1907
3049,Washo,CA_wordorder,1,NA,,washo1964,1964
3050,Washo,Cases,5,1,Locative – instrumental – comitative – ablative – proximative – Locativo - instrumental - comitativo - ablativo - proximativo.,washo1964[ 502],1964
3051,Washo,Cases,13,1,non-exhaustive list of forms – El listado de estas formas no es exahustivo. Hay tres marcas locativas que son formalmente distintas pero cuyo significado parece ser distinto.,washo1907[271],1907
3052,Washo,ClassGen,0,NA,No data,washo1907,1907
3053,Washo,ClassGen,0,NA,No data,washo1964,1964
3054,Washo,ClassNoun,0,NA,,washo1907,1907
3055,Washo,ClassNoun,1,2,,washo1964[ 483],1964
3056,Washo,ClassNum,1,NA,,washo1907[299],1907
3057,Washo,ClassNum,1,2,,washo1964[ 599],1964
3058,Washo,Consonants,21,2,,washo1907[255],1907
3059,Washo,Consonants,26,2,,washo1964[ 52],1964
3060,Washo,Dem,1,1,Only one form (-di) which allows flection to specify meaning – Solo una forma (-di) que admite flexión para especificar su significado.,washo1964,1964
3061,Washo,Dem,6,2,,washo1907[269],1907
3062,Washo,DitransMarking,1,1,,washo1964[ 455],1964
3063,Washo,DitransMarking,NA,NA,No evidence given,washo1907,1907
3064,Washo,Evid,4,2,"Three levels: first hand visual - first hand auditive - reportative; also conjectural postposition – tres niveles; primera mano visual - primera mano auditiva y reportativo. Se incluye un posclítico de ""conjetura""",washo1964[ 606],1964
3065,Washo,Evid,NA,1,“Potential” form seems to have evidential use – Sin embargo - el potencial parece tener usos evidenciales.,washo1907[290],1907
3066,Washo,GenN,Gen N,2,,washo1907[301],1907
3067,Washo,GenN,Gen N,2,In all paradigms – Los paradigmas pronominales y todas los ejemplos de posesión evidencian el orden consignado.,washo1964,1964
3068,Washo,InstrCom,1,2,,washo1907[271],1907
3069,Washo,InstrCom,1,2,,washo1964[ 524],1964
3070,Washo,LocDir,1,2,,washo1907[271],1907
3071,Washo,LocDir,1,2,,washo1964[ 564],1964
3072,Washo,MorphCaus,1,NA,,washo1907[271],1907
3073,Washo,MorphCaus,1,2,,washo1964[ 584],1964
3074,Washo,NP_Agr,0,1,Unclear data – Los datos no son claros.,washo1907,1907
3075,Washo,NP_Agr,0,2,,washo1964[412],1964
3076,Washo,NasVowels,0,2,,washo1907[253],1907
3077,Washo,NasVowels,0,NA,,washo1964[ 52],1964
3078,Washo,NomAlign,neuter,NA,no case marking,washo1907,1907
3079,Washo,NomAlign,neuter,NA,no case marking,washo1964,1964
3080,Washo,Poss,NA,NA,,washo1907,1907
3081,Washo,Poss,NA,NA,,washo1964,1964
3082,Washo,Pron1P,5,2,,washo1907[268],1907
3083,Washo,Pron1P,7,2,5 free forms - 2 bound - all subject-related; object-relate forms are not counted,washo1964[ 441-462],1964
3084,Washo,Pron2P,4,2,,washo1907[268],1907
3085,Washo,Pron2P,6,2,3 free and 3 bound forms,washo1964[ 441-462],1964
3086,Washo,Pron3P,0,2,Sometimes object is marked with /-a/; if one consideres description of grammar 2 - aparan 0 is a glottal stop – Sin embargo - presenta una marca de objeto -a en algunos casos. Si se toma como referencia la gramática 2 - el apatrente 0  en verdad corresponde a un salto glotal.,washo1907[268],1907
3087,Washo,Pron3P,7,1,6 free forms - 1 bound,washo1964[ 441-462],1964
3088,Washo,PronAlign,nominative-accusative,1,1/3 have tripartite alignment - 2nd person nom-acc,washo1907[280],1907
3089,Washo,PronAlign,nominative-accusative,1,,washo1964,1964
3090,Washo,Questions,1,NA,,washo1907,1907
3091,Washo,Questions,1,2,,washo1964[ 598],1964
3092,Washo,TA_marks,13,2,,washo1964[ 606],1964
3093,Washo,TA_marks,19,2,,washo1907[290],1907
3094,Washo,TempLoc,1,NA,,washo1907[271],1907
3095,Washo,TempLoc,NA,NA,no examples,washo1964,1964
3096,Washo,Tones,0,NA,,washo1907,1907
3097,Washo,Tones,0,NA,,washo1964[ 52],1964
3098,Washo,VP_Agr,1,2,Grammatical relations are marked on the verb,washo1907[270],1907
3099,Washo,VP_Agr,1,2,Grammatical relations are marked on the verb,washo1964[ 393],1964
3100,Washo,Vowels,5,1,,washo1907[253],1907
3101,Washo,Vowels,12,2,,washo1964[ 52],1964
3102,Yami,AdjN,Adj N,1,based on examples,yami1936,1936
3103,Yami,AdjN,Adj N,2,,yami2006[125],2006
3104,Yami,BasicWO,SVO,2,,yami2006[91],2006
3105,Yami,BasicWO,VSO,1,,yami1936[12],1936
3106,Yami,CA_case,NA,NA,No evidence given,yami1936,1936
3107,Yami,CA_case,NA,NA,,yami2006,2006
3108,Yami,CA_head,NA,NA,No evidence given,yami1936,1936
3109,Yami,CA_head,NA,NA,,yami2006,2006
3110,Yami,CA_wordorder,1,NA,No evidence given,yami1936,1936
3111,Yami,CA_wordorder,1,NA,,yami2006,2006
3112,Yami,Cases,3,1,Nominative – attributive – locative – Nominativo - atributivo - locativo.,yami1936[16],1936
3113,Yami,Cases,4,2,Locative – Nominative – Genitive and Oblique – Locativo - Nominativo - Genitivo y Oblícuo.,yami2006[118],2006
3114,Yami,ClassGen,0,NA,No evidence given,yami1936,1936
3115,Yami,ClassGen,0,NA,No evidence given,yami2006,2006
3116,Yami,ClassNoun,0,NA,No evidence given,yami1936,1936
3117,Yami,ClassNoun,0,NA,No evidence given,yami2006,2006
3118,Yami,ClassNum,1,2,different forms for sg and pl,yami1936,1936
3119,Yami,ClassNum,1,2,,yami2006[122],2006
3120,Yami,Consonants,14,2,,yami1936[16],1936
3121,Yami,Consonants,20,2,,yami2006[79],2006
3122,Yami,Dem,0,NA,No evidence given,yami1936,1936
3123,Yami,Dem,16,2,depends on distance to speaker,yami2006[119],2006
3124,Yami,DitransMarking,NA,NA,No evidence given,yami1936,1936
3125,Yami,DitransMarking,NA,NA,,yami2006,2006
3126,Yami,Evid,0,NA,not discussed,yami1936,1936
